ValueG,DIFF_BRG,ValueR,DEFECT_RBG,PKR.B,MinG,DEFECT_SIZE_Y,PKG.B,MaxB,BlackRatio,ValueB,MeanG.B,G,PKB.R,DEFECT_LENGTH,PKR,CBlobCnt,DEFECT_SIZE_X,DEFECT_AREAR3,CTB,DEFECT_TYPE
-26.57264,-31,-24.79126,139,2.328217,51.88808,6.923,0.04486873,100.6571,1.24355,-20.51194,1.581357,77.53717,-0.4253966,8.182,47.90112,17.63968,4.36,4.17,71.12265,G
-51.3727,-40,-42.88911,150,2.35415,83.53907,3.186,0.3554898,116.5649,1.745146,-37.07033,2.19571,121.124,-0.2351572,6.25,65.67207,3.060434,5.377,2.641,93.01134,NG
-14.02475,-50,-13.16481,129,2.444005,37.88488,4.921,-0.1571718,74.79351,1.904912,-21.26432,2.051906,53.52791,-0.3063069,6.688,41.95677,0.2880754,4.529,2.69,61.85861,G
-47.31871,-43,-63.46298,158,3.657076,125.6344,3.5,1.116401,86.52763,2.040954,-21.51484,2.745437,139.7664,-1.032032,5.88,156.0159,-0.2044085,4.725,2.579,78.11564,NG
-46.44254,-34,-39.52945,144,2.544035,104.5658,3.613,-0.2980622,106.021,2.050752,-35.75657,2.425206,127.1028,-0.09212052,6.171,62.80869,-0.4475515,5.003,2.792,96.10195,G
-21.79816,-33,-16.0905,120,2.826361,65.37425,4.681,0.1196763,76.00048,1.671291,-20.34649,1.796416,84.83278,-0.1824642,5.335,60.59788,-0.2154604,2.559,2.161,71.89328,G
-50.87917,-35,-54.02651,136,1.90419,104.6598,9.856,-0.5836772,158.3049,2.003511,-45.86756,1.646167,125.8518,-0.8609799,10.837,97.58468,-0.6971294,4.505,3.237,126.5298,G
-73.73483,74,-67.53888,208,1.863186,84.88715,5.404,-0.0545042,169.3022,0.3923235,-55.46308,1.977691,142.34,-0.1751781,6.768,66.95599,8.382317,4.074,3.84,95.77898,NG
-52.55012,-22,-50.60641,130,1.917363,83.16974,3.58,0.2484405,195.1473,1.196783,-55.92896,2.056007,135.1871,-0.6609479,5.304,105.5823,10.14036,3.914,2.641,144.0478,G
-26.55053,-26,-20.62821,133,2.674762,70.3472,2.827,-0.4022321,77.97498,2.169038,-26.77494,2.024352,71.14991,-0.658134,4.055,49.82994,-0.3625868,2.908,2.171,73.36985,G
-44.68885,-44,-55.03155,138,3.579529,91.70313,4.009,1.31279,209.6315,0.9227086,-15.70388,1.502338,131.902,-1.298042,5.265,146.6063,7.726915,3.413,2.877,132.8041,NG
-20.40942,-72,-13.73895,126,1.977242,57.15881,3.092,-0.7738273,143.3137,1.729438,-32.89113,1.71334,80.76084,0.5629687,4.926,36.04143,-0.6005122,3.835,3.012,111.225,G
-34.52202,-19,-27.87482,138,2.589534,67.58067,4.089,-0.06089966,89.6614,1.733081,-28.54486,2.123663,83.00657,-0.7265113,6.228,78.70422,-0.5022688,4.697,2.41,68.47416,G
-12.54563,-21,-11.56975,147,2.061689,45.2836,8.745,0.1650854,91.727,1.591862,-20.79115,1.77167,63.86435,-0.1087289,10.945,39.12655,-0.009184414,6.582,4.526,77.79581,G
-22.60385,-60,-9.565247,120,1.98736,46.29634,6.541,-0.3888133,124.5936,1.861996,-26.09737,1.359939,77.71421,-0.4813232,8.073,42.75346,0.09286343,4.731,4.616,83.01275,G
-18.77534,-20,-18.53117,116,2.481241,69.68196,6.747,-0.3487671,128.6349,1.809489,-31.03198,1.320933,104.6496,0.3309998,8.142,56.68974,0.09059903,4.557,3.131,121.924,G
-12.02627,-31,-8.057915,141,1.593441,41.72765,17.56,0.3843885,107.2967,1.755054,-16.41851,1.80627,56.48804,0.3488296,22.421,29.93321,1.91266,13.94,7.785,64.99006,G
-27.34106,-21,-23.28017,148,2.423296,53.02872,4.9,1.623111,59.47828,1.75392,-15.71972,2.343274,75.61211,-0.6355592,5.88,59.83854,-0.01442032,3.25,2.449,50.61123,NG
-57.2553,-39,-51.45327,120,2.189415,73.39193,4.415,-0.6582921,199.5592,1.090451,-60.83636,1.6046,128.0692,-0.1252811,6.36,96.1603,1.29988,4.577,3.46,139.0203,G
-54.5132,33,-50.75017,182,2.243589,52.05932,4.615,-0.04910218,114.9489,0.4693043,-44.87605,2.203853,100.6638,-0.4006784,6.527,115.5289,0.7670646,4.615,2.705,73.03081,NG
-15.55747,-21,-12.50879,119,1.845457,47.49257,3.7,-0.2209081,67.71464,1.506394,-22.5973,1.107166,53.33423,-0.1030775,6.061,32.4668,-0.05338446,4.8,2.261,64.19531,G
-30.65138,-59,-19.40159,174,2.652282,61.66714,4.953,0.5853849,76.18996,1.742038,-21.35637,2.351688,88.60679,-0.7148141,5.664,55.62147,-0.4159953,2.748,2.314,69.09061,NG
-26.13995,-31,-20.88808,156,1.922885,67.33903,3.997,0.2966105,111.204,2.006413,-23.23503,2.007006,94.28615,0.1265998,5.11,53.21376,-0.3705096,3.184,2.76,86.42776,G
-50.16204,-28,-62.94364,130,4.420905,94.90187,4.125,0.3410091,89.69488,2.059214,-20.97558,2.668325,127.1357,-1.588086,5.306,165.918,-0.05306686,3.338,2.279,72.95353,NG
-51.07538,-29,-32.18964,146,2.843968,96.01334,4.93,0.5434562,106.0302,1.75737,-36.65648,2.199329,115.6957,-0.4346035,5.99,74.66115,-0.1689093,3.401,2.646,79.1325,G
-56.29636,-28,-46.36383,227,2.185545,45.0233,7.601,-0.1090388,165.822,1.417902,-61.75582,1.943062,122.5921,-0.08439315,10.738,106.6554,0.03696676,7.584,2.925,119.5533,G
-37.67704,-31,-34.55363,166,2.760145,85.08264,4.268,0.6563243,70.68018,1.355383,-22.96535,2.2108,95.97376,-0.7968071,5.917,84.59596,0.2182544,4.098,2.531,65.85378,NG
-28.59518,-36,-21.23735,126,2.386519,80.02508,5.229,0.2415147,101.2996,1.523421,-25.54931,1.989053,92.75046,-0.7916571,6.898,53.23415,0.1659457,4.5,3.558,85.225,G
-38.45701,-31,-22.01349,165,2.02416,77.6895,6.699,-0.5136566,125.3068,1.502415,-44.74221,1.304365,86.97385,0.2310303,7.203,37.74662,0.07926826,2.646,2.182,94.92542,G
-53.25899,-63,-43.59531,146,3.437189,90.91876,3.25,1.871767,112.1235,1.163088,-15.20203,3.261535,133.5313,-0.7984585,4.764,112.0735,0.8568611,3.483,2.332,68.73037,NG
-33.16428,-31,-23.18259,146,2.464758,71.51593,3.489,0.6200095,60.21944,1.938119,-19.01593,2.136618,86.39045,-0.8632764,4.886,59.17902,0.06378697,3.421,2.209,53.17636,NG
-55.94053,-37,-58.266,156,2.418384,63.65383,8.794,-0.6049869,186.7388,2.239694,-53.10129,2.059663,138.6561,0.2059226,9.185,72.79688,21.25282,2.651,2.489,134.2049,G
-35.96519,-32,-28.19235,120,2.37478,53.43666,5.25,-0.9309556,102.5312,1.293474,-31.09065,1.734391,81.01401,1.008022,6.138,39.23439,-0.6440928,3.18,3.018,69.00676,NG
-29.79434,-85,-17.68046,116,2.467422,47.69757,4.904,0.5995577,110.7674,1.011488,-29.27325,1.790426,78.40416,0.1659077,7.023,28.67327,0.6654453,5.028,3.676,77.00103,NG
-35.4357,-44,-39.43618,111,2.709801,67.9516,4.988,0.1848246,166.6492,1.833414,-34.90792,1.896889,96.59468,-0.9720627,5.498,77.5585,-0.6279402,2.315,2.052,106.7181,G
-34.68589,-40,-27.69424,163,2.181305,76.63816,4.673,-0.8078294,116.8865,2.237657,-37.73506,1.162888,89.82159,0.2977294,5.438,44.09769,0.03692637,2.783,3.27,101.1771,G
-35.06331,-29,-30.81886,132,2.316697,70.48442,6.3,0.2661659,123.1313,1.812046,-29.62176,2.171808,96.50497,-0.9220397,8.307,56.86237,2.1061,5.414,4.504,86.61362,G
1.109065,-37,0.5999621,136,2.575856,22.38363,11.309,0.3123454,68.00244,2.19551,-2.072363,2.227668,47.20291,-0.3843225,13.212,17.4617,-0.6640814,6.83,5.532,46.17963,G
-33.98858,23,-29.65557,142,1.798135,53.33931,3.485,-0.03043463,91.0395,0.8589391,-30.01767,2.108242,77.72843,-0.03669059,4.615,58.25308,2.81015,3.026,2.009,64.62476,NG
-49.22183,-42,-44.73904,171,3.259428,75.08883,3.2,-0.2295975,180.679,1.891125,-52.02458,2.148615,110.2313,-1.427778,5.811,109.7762,0.4570853,4.85,2.714,109.4431,NG
-30.60737,-40,-25.3887,110,2.182866,81.77311,3.825,0.2289275,166.9928,1.518217,-31.40993,1.591241,101.1517,0.3725867,6.375,50.97108,-0.004854473,5.1,2.095,116.2718,G
-5.875766,-27,-8.802308,92,1.789745,27.58132,5.6,0.1611161,64.88827,2.084675,-14.15677,1.558552,45.55171,-0.08958206,7.703,38.20783,-0.1079182,5.289,4.816,58.34871,G
-69.13147,30,-66.80952,172,2.218689,100.0818,5.005,0.5072712,142.8352,0.7438364,-54.77069,1.582371,122.8852,-0.7350297,7.103,71.44544,1.603333,5.04,4.026,89.92706,NG
-16.06146,-27,-6.091824,127,1.58607,49.67451,9.066,0.2245611,85.70506,1.432015,-15.32558,2.279469,63.04566,0.552968,13.244,24.95861,-0.4787386,9.655,5.825,62.23439,G
-30.64796,-26,-55.39823,128,4.324411,46.58455,2.109,1.055869,118.5152,1.066978,-23.36375,2.042177,72.99441,-1.374037,2.983,66.26835,15.6918,2.109,2.109,56.30232,NG
-0.5010791,-40,-5.456093,143,2.144953,35.25068,11.02,-0.9176541,114.193,1.835275,-3.624688,1.885884,60.32902,1.487627,18.497,27.48871,-0.4406643,14.856,6.177,92.53148,G
-51.74985,-37,-43.8968,159,2.671237,87.10446,4.658,0.0475407,174.1524,1.522908,-62.28735,1.780674,119.9161,-0.4022809,5.608,69.62173,-0.3375931,3.123,2.249,119.7691,G
-23.48981,-21,-14.9021,104,1.910289,59.34365,3.45,-0.5830765,107.5644,2.22955,-37.93308,1.541264,86.56438,0.2362487,5.911,43.70074,-0.01720758,4.8,2.31,98.05584,G
-48.81228,-45,-64.45477,158,3.683844,121.5585,2.893,1.104781,91.69945,2.268369,-24.16321,3.001602,146.075,-1.407501,4.026,150.4118,-0.2594159,2.8,2.184,85.07435,NG
-43.63596,-45,-20.09795,172,2.765017,87.61534,4.433,0.6374219,80.63158,2.148534,-24.96284,2.105982,101.3476,-0.481978,5.577,49.00914,0.2228373,3.383,2.26,65.68977,NG
-46.84432,-37,-37.01549,168,3.353064,88.66988,3.945,2.045059,73.21441,2.002327,-17.88321,3.35228,132.222,-0.9807719,5.659,89.96383,0.2212328,4.058,2.137,64.49498,NG
-23.4917,-23,-12.99511,118,1.850705,63.09018,3.698,0.2023666,61.67721,1.97518,-21.67957,1.837733,61.38466,-0.4239286,5.165,32.81835,0.9456011,3.607,2.531,60.04856,G
-32.49612,-33,-27.63754,141,2.262373,74.97321,5.921,0.1676806,104.3177,2.074388,-32.61171,1.527419,84.31079,-0.4054489,7.521,56.59519,-0.4608395,4.638,2.645,92.29425,G
-29.50195,-29,-29.41384,131,2.3633,70.01631,4.272,0.2680892,82.44942,2.132672,-23.71714,2.076108,83.80082,-0.4479883,5.182,60.93891,-0.5159211,2.933,2.254,70.13069,G
-33.31157,-32,-21.50907,135,2.333791,67.53373,2.789,0.6498325,97.59359,1.579211,-25.60905,1.75023,83.46605,-1.008259,4.798,60.48807,0.009440106,3.905,2.244,68.55553,G
-30.11186,-40,-25.45353,142,2.705522,64.95826,5.201,-0.3619959,77.23193,1.326157,-26.44805,1.848856,75.35505,-1.123083,5.767,63.6931,-0.5688802,2.491,2.793,69.53126,G
-57.58874,-37,-55.86087,131,2.145337,79.8512,3.207,-0.5586188,193.4761,1.649641,-62.35004,1.855286,132.9925,-0.3509849,4.867,114.9452,3.479573,3.661,2.099,144.8001,G
-67.63181,-53,-63.74919,200,3.877046,89.49283,3.526,0.873504,95.09356,2.202466,-26.72815,3.060366,135.6296,-0.8387028,5.043,153.4601,-0.5513113,3.606,2.099,69.35015,NG
-52.10317,40,-47.23973,199,2.167861,75.22428,5.2,-0.3117377,104.2358,1.175855,-39.9899,2.028598,99.84515,0.4691199,7.372,53.23761,-0.601506,5.225,4.11,86.22241,NG
-21.61072,-51,-17.40837,91,2.161105,41.08201,4.806,-0.2866988,116.6239,1.599095,-30.98525,1.368286,63.44009,-0.5859591,5.81,52.28659,-0.3611421,3.264,2.088,80.45118,G
-53.04927,-27,-46.62971,105,2.02059,61.71198,3.072,-0.6689951,198.6768,1.651582,-58.25053,1.762591,127.9629,-0.09824832,4.157,109.028,1.326673,2.8,2.183,143.127,G
0.838564,-70,-0.4515,126,2.389734,34.67433,9.164,-0.4240069,131.6893,2.179879,-6.534909,1.180919,56.75522,0.9285064,14.081,23.71716,-0.4900245,10.691,5.986,78.95518,G
-51.72815,-46,-53.5289,138,4.102137,92.88555,5.161,1.449247,74.97568,1.782354,-15.61341,3.259929,137.1905,-0.9477714,6.265,126.5431,0.2000711,3.552,3.423,63.76877,NG
-30.80542,-32,-22.20886,154,2.13369,67.63687,4.167,-0.5325369,124.9817,1.542402,-39.77436,1.28308,81.14775,-0.3705318,5.165,52.87464,0.628922,3.052,2.255,105.6898,NG
-54.68133,-33,-39.77944,152,3.142459,94.32832,3.309,0.8657971,67.26014,1.313241,-19.91256,2.96059,117.8608,-1.110316,4.635,97.29685,0.2411302,3.245,2.389,51.3722,NG
-34.48328,-44,-61.3395,140,3.734062,56.16339,3.078,0.4977701,87.08317,0.9108504,-18.6064,1.794772,87.69142,-1.488107,4.287,105.7662,2.3996,2.983,2.507,59.96955,G
-54.98177,-34,-51.45179,151,2.727662,73.76649,4.694,-0.7747651,199.0307,1.097266,-60.69108,1.376529,142.5312,-0.4769815,6.117,151.8205,2.886042,3.922,2.804,159.7445,NG
-37.16105,28,-29.16372,145,1.785344,53.59823,3.338,0.08566066,104.079,1.063869,-31.74582,1.97772,80.83539,-0.6176356,4.246,52.31538,3.630812,2.625,2.03,64.70382,NG
-19.97442,-23,-17.70712,121,2.30142,60.8423,3.314,0.1380327,74.46153,1.568812,-20.38523,2.214027,75.1358,-0.3122693,4.595,57.95827,0.008769636,3.183,2.209,71.40515,G
-7.613483,-19,-7.982353,75,1.832514,34.16089,4.034,-0.00463088,65.53344,1.931058,-17.68404,1.471492,49.2874,0.9167378,5.293,21.58743,-0.113835,3.426,2.478,60.192,G
-27.22505,22,-23.31286,168,2.671744,48.46664,2.109,0.5656183,75.45505,0.5951827,-24.09623,1.519763,70.47413,-0.7015676,2.983,71.1857,2.723811,2.109,2.109,67.77595,NG
-75.57781,-53,-45.95755,196,3.593932,86.59679,3.17,1.402696,68.77272,1.725733,-25.74997,3.418969,131.6262,-0.8085091,4.16,110.6799,-0.4885423,2.694,2.425,49.71933,NG
-36.4068,-41,-34.99172,135,1.879608,88.66547,5.289,-0.6124536,176.0788,1.913636,-29.35516,1.406076,103.4325,-0.4335799,6.216,73.46424,0.927127,3.267,2.479,111.8436,G
-18.00804,-27,-10.96625,96,1.763395,53.39882,4.881,0.8089126,78.34897,1.625483,-20.27158,2.266935,71.16371,-0.5105337,5.887,34.7582,0.07940041,3.292,3.266,70.38573,G
-30.30983,-57,-40.69604,116,3.046809,62.82605,5.026,0.4052441,67.29855,1.776943,-18.7116,2.293746,86.85986,-0.7393436,6.999,75.50295,-0.351494,4.871,2.271,55.85726,G
-33.9721,-32,-28.32622,137,2.407596,59.79585,5.806,0.544687,98.32119,0.6343281,-28.55651,2.145045,85.56969,-0.8699095,6.562,60.39463,3.931802,3.057,2.82,75.19621,G
-19.87991,25,-17.06723,56,2.23022,24.5709,3.444,-0.8850421,49.28354,1.026505,-19.43974,1.796427,35.72517,-0.3785821,4.501,40.26643,-0.6778062,2.898,2.061,37.66298,NG
-24.4677,-35,-14.13947,98,1.933912,57.22735,5.25,0.2002,78.34327,1.408049,-19.37058,2.486847,84.22513,-0.8362355,6.109,61.77681,-0.0647657,3.123,2.213,68.77309,G
-43.31709,-27,-41.52995,151,2.604368,96.17557,3.811,0.08455493,91.84234,2.290761,-21.92337,2.110781,132.666,-0.7470121,5.557,107.0813,-0.6831023,4.044,2.527,78.39648,NG
-57.35567,-53,-53.55188,168,3.894015,92.69748,38.472,1.786065,72.89983,1.589296,-16.97134,3.117902,126.6917,-0.9650064,39.894,113.1271,-0.06942167,10.559,2.669,62.75152,NG
-15.36774,-22,-12.1454,124,1.605463,45.78025,4.4,-0.4337015,65.83191,1.983063,-22.56727,1.696125,54.60827,-0.1711084,6.456,33.60595,0.1491026,4.725,2.528,59.98657,G
-31.74171,-24,-15.42515,131,1.636326,66.03362,5.25,-0.7757927,91.82189,2.249143,-37.2118,1.108899,69.26177,0.9039875,6.279,32.0822,-0.6542265,3.444,2.9,78.32326,NG
-47.95641,-31,-59.64798,144,4.006864,118.565,3.421,0.7217128,83.76653,1.599817,-20.43533,2.954664,132.0304,-1.144871,4.886,144.5918,0.2083777,3.489,2.667,72.00909,NG
-14.81097,-45,-13.79934,112,1.90693,43.98694,5.206,-0.5057627,70.18697,1.695702,-19.181,1.43193,56.51025,0.2968316,7.001,35.28574,0.07898793,4.681,3.766,59.03046,G
-27.64024,-34,-22.23412,110,1.777766,55.60242,5.382,-0.3884659,121.9011,1.951018,-32.27531,1.028367,72.10986,-0.2127528,7.87,48.96986,0.1627506,5.741,2.405,92.85224,G
-11.8867,-20,-6.439108,105,1.319965,44.54595,6.61,-0.4744879,101.6774,2.163952,-24.81499,1.169101,63.50569,1.731391,8.111,27.13114,-0.4023354,4.701,3.544,95.04838,G
-18.4591,-26,-18.98466,125,2.726847,51.14194,5.006,-0.234948,108.0617,1.421765,-25.12553,1.555915,87.42292,-0.1527688,6.726,71.75846,-0.6842605,4.493,2.121,102.4774,G
-39.38551,-55,-37.74698,144,2.852508,89.99615,3.353,1.364091,69.85483,1.861892,-12.34668,3.001973,112.5797,-0.7933903,6.291,90.74899,0.2675682,5.324,3.423,60.19238,NG
-35.75953,-40,-28.51278,150,1.944854,78.55008,3.649,-0.1962768,85.99205,1.979416,-27.9937,2.257073,92.96333,-1.120986,4.526,66.45283,-0.0477485,2.678,2.041,76.88058,G
-31.37133,-34,-25.25026,153,2.987811,68.20836,4.55,0.01271565,91.09131,1.329274,-25.68196,1.524237,81.84584,-0.4729411,5.629,68.57916,-0.2739462,3.313,2.099,70.12876,G
-27.89965,-43,-22.9064,158,2.716827,54.23012,3.223,0.7516607,63.62885,1.4936,-16.98067,1.910221,80.72108,-0.5148029,4.34,54.92192,0.2987577,2.906,2.598,56.27112,NG
0.175895,-22,-5.754365,107,2.243227,27.15147,8.7,-0.4675818,83.90547,1.597165,-7.561768,2.049458,49.72777,-0.4302614,12.246,42.15555,-0.4472762,8.618,4.363,73.63541,G
2.108098,-78,-1.1143,51,2.391795,25.9211,5.721,-0.7310791,99.90574,1.969233,-2.01387,1.604314,50.09539,-0.8821958,7.089,58.0069,0.1948748,4.187,3.695,63.61128,G
-21.68405,-23,-7.170699,83,2.068405,58.6262,9.761,-0.6124026,78.98537,1.519909,-21.40607,2.074229,64.6368,1.406308,12.752,21.18727,1.192052,8.206,3.951,66.67625,G
15.54215,-66,5.450121,127,2.576196,16.6225,25.326,-0.5816447,95.98891,1.542382,12.28966,2.174679,35.91791,-1.113148,34.623,13.89542,0.06548359,23.609,15.899,54.96839,G
-6.073339,-33,-7.740861,158,2.27135,36.96259,15.721,-0.7064204,117.3078,2.070527,-12.18924,2.006786,62.72421,-0.6881056,21.67,32.56752,4.458296,14.914,10.47,79.97281,NG
-54.08127,-53,-51.72387,116,3.108124,73.04931,4.279,-0.1657055,190.7983,1.720804,-56.08179,1.321982,121.8864,-0.7303488,5.634,139.5935,6.316697,3.665,2.431,129.1267,G
-7.886691,-20,-10.38759,23,1.977999,27.14092,2.73,0.03536721,65.65682,2.078313,-12.32961,2.030662,32.038,-0.8922123,3.645,30.84548,0.1624678,2.415,2.25,42.22767,G
-36.59232,-19,-11.0577,116,1.396852,67.73954,3.456,-0.05483553,94.88223,1.6125,-49.56559,1.568717,70.00071,1.774755,5.576,26.35128,-0.2310883,4.375,2.003,74.87699,NG
-37.41429,-27,-26.75478,172,2.790336,59.10513,5.559,0.6915952,62.67398,1.707517,-18.33539,2.263826,77.60876,-1.072752,9.69,62.04413,-0.1420652,7.937,5.062,49.87792,NG
-48.02192,-42,-52.74425,131,3.634301,87.82516,3.05,0.8503416,98.86727,1.53964,-23.82365,2.133778,122.0328,-0.7132599,4.568,126.4388,-0.4594283,3.4,2.111,79.94404,NG
-15.79093,-52,-14.24363,140,2.180743,49.98876,5.008,-0.06588411,81.20697,1.871103,-23.24296,1.463541,61.32499,0.3329814,5.852,37.61089,-0.08755828,3.029,2.565,67.79361,G
-49.07961,-38,-51.45386,146,3.28171,86.32888,3.979,0.9088646,71.25206,2.20769,-15.64359,2.659953,120.7779,-1.708429,5.324,110.3976,-0.2916455,3.537,2.436,60.04298,NG
-21.47993,-27,-16.18026,127,2.926238,67.16709,3.85,0.5034778,109.2782,1.401733,-18.44667,1.70772,101.206,-0.9653875,6.573,60.28455,-0.559625,5.328,3.008,84.27865,G
-17.01024,-28,-11.19145,123,2.447354,60.39187,5.52,0.1141997,74.1049,2.104395,-12.94319,2.425859,77.73467,-0.1904812,7.659,38.26892,0.05020971,5.31,3.836,62.88159,G
-48.90606,-32,-39.91133,128,2.411277,106.3173,3.445,0.01757852,110.6394,1.937723,-36.45579,1.760538,124.2063,-0.2107779,4.99,67.75855,-0.3667685,3.609,2.752,91.94705,G
-25.55963,-24,-25.22642,101,1.834055,62.86548,5.406,-0.2351844,82.47152,1.486218,-24.88137,1.743872,66.96042,0.3039543,6.316,33.58623,0.5055227,3.267,3.365,67.99442,NG
-8.801952,-22,-10.33189,122,3.012257,33.32647,6.706,-0.1810243,66.86757,1.937994,-10.48868,1.797638,46.15292,-1.184693,8.65,46.61557,-0.1946272,5.465,3.478,47.99916,G
-36.0221,-30,-52.45263,161,2.858246,85.94535,5.027,-0.1213045,191.4534,1.506286,-20.51267,1.989398,123.6906,-1.528407,7.11,116.3369,1.172625,5.027,3.985,107.0901,NG
-12.92688,-33,-12.59725,148,2.834734,60.78304,6.612,1.18099,186.632,1.743697,-15.54566,1.680716,107.7099,-0.7058393,8.184,57.70214,0.1295963,4.823,4.292,130.2238,G
-33.29254,-33,-27.9635,156,1.863009,40.6084,8.065,-1.020492,163.2872,2.087339,-33.05976,1.400122,79.68024,0.2261158,10.504,57.0735,4.210777,6.73,2.191,90.62491,G
-32.62239,-46,-21.50344,179,2.637972,49.2344,3.835,1.270368,53.6133,1.535666,-12.97073,2.761715,84.11273,-0.5000149,5.311,49.73046,-0.5190264,3.675,2.201,45.18303,NG
-32.87849,-30,-29.88844,138,1.979671,75.03545,5.081,0.06758773,106.6309,1.86234,-29.26303,1.671807,95.36724,-1.017803,6.361,68.15903,-0.6484183,3.827,3.001,85.5178,G
-13.36223,-23,-18.30813,95,2.373268,47.89623,6.544,-0.1429643,100.8243,1.801371,-24.95455,1.171843,74.28723,-0.4764978,8.036,75.29085,0.273739,4.664,2.932,94.06101,G
-12.35803,-39,-8.030966,125,2.899867,42.35852,3.877,-0.05976563,44.32426,1.552938,-8.74308,2.631854,54.93135,-0.7626034,4.735,27.76371,-0.4478917,2.719,2.051,36.12605,G
-4.264304,-83,-5.659432,135,2.206798,28.60364,11.308,-0.07598338,109.7614,1.35452,-14.50556,1.893697,54.66527,-0.01334529,17.34,34.72391,1.705225,13.145,8.542,82.04217,G
-20.3736,-33,-12.72385,110,2.2343,45.39101,4.849,0.2561008,63.88893,1.466716,-23.98311,1.494811,52.39285,-0.4764535,5.62,33.7387,-0.4686027,2.841,2.193,53.81582,G
-41.49115,-37,-31.02829,164,2.061331,63.41383,3.753,0.1544996,60.49166,1.818279,-23.46475,2.228518,83.67812,-0.9539931,6.061,44.36526,0.09584775,4.759,2.201,50.36208,NG
-53.0976,-32,-54.52543,156,2.034527,111.5239,4.62,-0.1696426,178.2854,1.404669,-61.70242,1.245882,135.449,-0.5097045,5.407,118.3844,0.05505094,2.809,2.368,138.8246,G
-53.38403,-25,-42.89319,230,2.675492,62.25366,8.857,-0.008968648,188.2058,1.98304,-55.22426,1.303661,121.2196,-0.7319136,11.144,114.1274,-0.1714161,6.764,3.886,133.4641,G
-59.55344,-41,-32.04527,128,2.287931,83.62871,5.166,-0.184813,194.4804,1.725916,-55.74525,2.0328,149.5851,-0.1747882,7.111,94.13298,2.270364,4.886,2.042,146.6702,G
-12.92107,-30,-10.51231,120,1.932925,57.2877,6.465,-0.07676473,165.4168,1.788587,-15.09298,1.382686,89.17623,0.7234572,7.886,49.26496,-0.2072751,4.515,3.37,113.3727,G
-11.9833,-37,-9.420309,91,2.711568,52.42021,5.555,0.08289496,115.6174,1.221947,-12.42226,2.035185,98.25551,-0.6896303,7.315,37.6508,1.484027,4.759,2.73,82.82234,G
-14.0287,-20,-11.98716,99,1.89205,44.70525,12.396,0.1175068,88.99351,1.850446,-20.36872,1.961443,59.66281,0.7968683,13.508,26.7071,-0.1549371,5.367,5.743,75.08575,G
-86.1381,155,-74.39201,255,4.125889,39.28735,16.792,0.4687657,197.4117,1.05698,-76.58261,2.060266,101.0822,-0.7885231,25.253,66.70486,0.1413667,18.862,10.603,43.43119,NG
-38.55049,27,-33.3693,150,2.638055,53.29981,2.1,0.04483151,100.6769,1.616501,-32.24196,1.771479,81.3213,-0.8517308,2.97,51.45368,0.1709355,2.1,2.1,64.70424,NG
-30.67609,-32,-25.66977,184,2.118705,64.83539,3.97,-0.5486512,83.4682,1.732028,-27.67599,1.551325,83.57199,-0.8715365,5.214,70.69999,2.204706,3.38,2.295,75.2872,G
-2.298796,-60,-3.729208,154,2.199905,31.31845,10.822,-0.4690596,110.4092,1.710202,-2.498453,1.456023,56.87122,-0.7861842,17.132,43.49956,0.1186237,13.281,7.32,68.10709,NG
-1.405749,-30,-5.805189,97,1.794501,39.80436,6.864,-0.2147427,131.4078,1.964598,-20.87567,1.614747,72.70247,-0.4174258,11.167,41.53582,-0.6113028,8.808,5.176,91.04917,G
-40.50721,-30,-29.16262,163,2.556177,80.46356,3.92,1.100358,76.4867,1.406893,-14.20068,3.218564,117.3582,-0.929812,5.72,52.37459,-0.267274,4.165,2.719,63.86607,NG
-25.99879,-26,-18.06027,125,2.182911,66.3964,4.24,-0.3513563,81.28893,2.207461,-21.48922,2.303028,78.74446,-0.4700516,5.585,42.85705,-0.3418167,3.635,2.054,69.30908,G
-30.94181,-27,-21.62843,148,2.025445,77.42764,3.578,-0.6462313,124.6337,1.680211,-36.96209,1.882551,90.76274,1.243926,4.978,35.63354,-0.5707905,3.461,2.128,110.2948,G
-38.94855,-40,-29.55887,177,3.319902,73.4457,6.011,0.16155,120.6358,1.333551,-14.96754,2.75499,112.4083,-0.8548699,8.245,86.69394,3.582593,5.644,3.687,65.16392,G
-24.55662,-32,-47.31955,124,2.684174,65.31993,6.971,-0.6853282,92.57375,0.6362456,-31.3206,1.540296,69.67813,-0.6569033,9.571,55.90962,-0.1219344,6.558,3.667,79.61383,NG
